#-----------------------------------------------------------------------------
# Date d'extraction : 24/04/2025 - 12h17 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maîtrisées
#-----------------------------------------------------------------------------
# Période extraite : de 2006 à 2020
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : Température moyenne journalière (°C)
#     PN20MM : Nombre de jours de fortes précipitations (jour(s))
#     PQ90 : précipitations intenses (Q90) (mm)
#     PQ99 : précipitations extrêmes (Q99) (mm)
#     RR99 : nombre de jours de précipitations intenses (nombre de jours où on dépasse le Q99) (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Annee;TAV;PN20MM;PQ90;PQ99;RR99;
14163;48.492;-4.3258;RCP2.6;2012;11.89;7;9.51;22.18;3;
14163;48.492;-4.3258;RCP2.6;2013;12;7;8.62;21.5;3;
14163;48.492;-4.3258;RCP2.6;2014;11.94;9;9.27;25.54;6;
14163;48.492;-4.3258;RCP2.6;2015;12;5;6.21;21.48;4;
14163;48.492;-4.3258;RCP2.6;2016;12.14;10;10;25.86;8;
14163;48.492;-4.3258;RCP2.6;2017;12.47;7;9;22.66;4;
14163;48.492;-4.3258;RCP2.6;2018;11.23;9;10.32;22.53;3;
14163;48.492;-4.3258;RCP2.6;2019;11.07;8;9.94;25.17;6;
14163;48.492;-4.3258;RCP2.6;2020;11.31;6;8.18;27.69;5;
14164;48.498;-4.218;RCP2.6;2006;11.05;5;7.5;20.66;3;
14164;48.498;-4.218;RCP2.6;2007;11.66;10;8;23.87;4;
14164;48.498;-4.218;RCP2.6;2008;11.21;11;10.88;29.81;7;
14164;48.498;-4.218;RCP2.6;2009;11.97;5;8.45;21.04;1;
14164;48.498;-4.218;RCP2.6;2010;11.58;9;9.32;25.03;8;
14164;48.498;-4.218;RCP2.6;2011;11.78;5;7.96;21.68;3;
14164;48.498;-4.218;RCP2.6;2012;11.88;8;9.59;21.87;3;
14164;48.498;-4.218;RCP2.6;2013;11.98;4;8.86;19.92;1;
14164;48.498;-4.218;RCP2.6;2014;11.92;8;9.09;26.81;6;
14164;48.498;-4.218;RCP2.6;2015;11.97;5;6.91;21.09;3;
14164;48.498;-4.218;RCP2.6;2016;12.13;10;9.92;24.64;5;
14164;48.498;-4.218;RCP2.6;2017;12.47;7;8.42;24.14;5;
14164;48.498;-4.218;RCP2.6;2018;11.23;11;10.82;23.63;4;
14164;48.498;-4.218;RCP2.6;2019;11.04;7;9.8;27.25;5;
14164;48.498;-4.218;RCP2.6;2020;11.34;5;7.82;27.96;5;
14165;48.504;-4.1101;RCP2.6;2006;10.98;4;7.85;20.08;3;
14165;48.504;-4.1101;RCP2.6;2007;11.62;8;8.11;27.43;6;
14165;48.504;-4.1101;RCP2.6;2008;11.15;9;10.52;28.32;7;
14165;48.504;-4.1101;RCP2.6;2009;11.89;7;9.34;21.54;1;
14165;48.504;-4.1101;RCP2.6;2010;11.56;9;9.79;28.14;6;
14165;48.504;-4.1101;RCP2.6;2011;11.71;5;8.27;20.79;3;
14165;48.504;-4.1101;RCP2.6;2012;11.89;5;9.78;21.24;4;
14165;48.504;-4.1101;RCP2.6;2013;11.95;3;8.79;18.65;1;
14165;48.504;-4.1101;RCP2.6;2014;11.85;9;9.67;28.88;7;
14165;48.504;-4.1101;RCP2.6;2015;11.9;7;6.47;21.88;3;
14165;48.504;-4.1101;RCP2.6;2016;12.08;10;9.83;28.14;7;
14165;48.504;-4.1101;RCP2.6;2017;12.39;9;8.48;24.05;5;
14165;48.504;-4.1101;RCP2.6;2018;11.16;10;10.5;25.82;6;
14165;48.504;-4.1101;RCP2.6;2019;11;9;9.87;27.21;8;
14165;48.504;-4.1101;RCP2.6;2020;11.23;7;8.83;28.63;5;
14166;48.5098;-4.0022;RCP2.6;2006;10.84;3;7.5;18.41;3;
14166;48.5098;-4.0022;RCP2.6;2007;11.5;10;8.38;27.75;7;
14166;48.5098;-4.0022;RCP2.6;2008;11.02;9;11.04;27.8;8;
14166;48.5098;-4.0022;RCP2.6;2009;11.78;8;8.85;21.61;2;
14166;48.5098;-4.0022;RCP2.6;2010;11.47;9;9.77;28;6;
14166;48.5098;-4.0022;RCP2.6;2011;11.61;7;8.32;21.33;3;
14166;48.5098;-4.0022;RCP2.6;2012;11.75;5;10.01;21.75;4;
14166;48.5098;-4.0022;RCP2.6;2013;11.81;2;9.04;17.76;1;
14166;48.5098;-4.0022;RCP2.6;2014;11.71;7;10;27.66;5;
14166;48.5098;-4.0022;RCP2.6;2015;11.75;6;6.65;21.76;4;
14166;48.5098;-4.0022;RCP2.6;2016;11.99;8;9.9;25.73;5;
14166;48.5098;-4.0022;RCP2.6;2017;12.27;6;7.91;24.53;5;
14166;48.5098;-4.0022;RCP2.6;2018;11.01;8;11.01;27.25;6;
14166;48.5098;-4.0022;RCP2.6;2019;10.85;9;10.2;28.03;6;
14166;48.5098;-4.0022;RCP2.6;2020;11.15;6;9.92;30.27;6;
14167;48.5155;-3.8943;RCP2.6;2006;10.75;4;8.34;19.05;3;
14167;48.5155;-3.8943;RCP2.6;2007;11.39;12;8.73;26.41;8;
14167;48.5155;-3.8943;RCP2.6;2008;10.94;11;10.96;33.7;8;
14167;48.5155;-3.8943;RCP2.6;2009;11.72;6;8.82;20.84;1;
14167;48.5155;-3.8943;RCP2.6;2010;11.41;9;10.04;28.48;8;
14167;48.5155;-3.8943;RCP2.6;2011;11.55;7;8.25;23.56;5;
14167;48.5155;-3.8943;RCP2.6;2012;11.63;5;9.58;21.87;3;
14167;48.5155;-3.8943;RCP2.6;2013;11.69;2;9.01;18.61;2;
14167;48.5155;-3.8943;RCP2.6;2014;11.59;7;9.79;24.12;4;
14167;48.5155;-3.8943;RCP2.6;2015;11.65;5;6.62;20.76;3;
14167;48.5155;-3.8943;RCP2.6;2016;11.92;10;9.88;22.73;4;
14167;48.5155;-3.8943;RCP2.6;2017;12.16;7;8.01;23.51;4;
14167;48.5155;-3.8943;RCP2.6;2018;10.92;7;11.57;28.56;6;
14167;48.5155;-3.8943;RCP2.6;2019;10.78;9;10.58;28.09;6;
14167;48.5155;-3.8943;RCP2.6;2020;11.08;5;9.13;29.48;5;
14168;48.5212;-3.7864;RCP2.6;2006;10.68;4;8.37;19.15;3;
14168;48.5212;-3.7864;RCP2.6;2007;11.33;12;8.77;26.52;8;
14168;48.5212;-3.7864;RCP2.6;2008;10.87;11;11;33.83;8;
14168;48.5212;-3.7864;RCP2.6;2009;11.66;6;8.85;20.93;1;
14168;48.5212;-3.7864;RCP2.6;2010;11.34;9;10.08;28.6;8;
14168;48.5212;-3.7864;RCP2.6;2011;11.49;7;8.29;23.65;5;
14168;48.5212;-3.7864;RCP2.6;2012;11.56;6;9.61;21.97;3;
14168;48.5212;-3.7864;RCP2.6;2013;11.63;2;9.22;18.69;2;
14168;48.5212;-3.7864;RCP2.6;2014;11.53;7;9.8;24.21;4;
14168;48.5212;-3.7864;RCP2.6;2015;11.58;5;6.78;20.84;3;
14168;48.5212;-3.7864;RCP2.6;2016;11.85;10;9.93;22.82;4;
14168;48.5212;-3.7864;RCP2.6;2017;12.1;7;8.04;23.59;4;
14168;48.5212;-3.7864;RCP2.6;2018;10.85;7;11.61;28.68;6;
14168;48.5212;-3.7864;RCP2.6;2019;10.71;9;10.62;28.21;6;
14168;48.5212;-3.7864;RCP2.6;2020;11.02;5;9.16;29.59;5;
14169;48.5267;-3.6785;RCP2.6;2006;10.43;4;8.87;20.21;2;
14169;48.5267;-3.6785;RCP2.6;2007;11.09;12;9.88;26.52;8;
14169;48.5267;-3.6785;RCP2.6;2008;10.64;9;10.86;30.81;7;
14169;48.5267;-3.6785;RCP2.6;2009;11.45;7;10;21.42;0;
14169;48.5267;-3.6785;RCP2.6;2010;11.1;11;9.92;25.77;9;
14169;48.5267;-3.6785;RCP2.6;2011;11.26;6;8.66;23.74;4;
14169;48.5267;-3.6785;RCP2.6;2012;11.31;5;9.98;22.6;3;
14169;48.5267;-3.6785;RCP2.6;2013;11.38;6;9.6;22.01;2;
14169;48.5267;-3.6785;RCP2.6;2014;11.25;7;10.26;22.96;3;
14169;48.5267;-3.6785;RCP2.6;2015;11.3;3;7.33;18.8;3;
14169;48.5267;-3.6785;RCP2.6;2016;11.61;12;10.31;22.84;2;
14169;48.5267;-3.6785;RCP2.6;2017;11.86;5;8.49;21.89;4;
14169;48.5267;-3.6785;RCP2.6;2018;10.61;10;12.08;29.42;8;
14169;48.5267;-3.6785;RCP2.6;2019;10.48;9;11.09;26.65;5;
14169;48.5267;-3.6785;RCP2.6;2020;10.81;6;9.58;26.35;5;
14170;48.5322;-3.5705;RCP2.6;2006;10.11;4;8.62;19.94;2;
14170;48.5322;-3.5705;RCP2.6;2007;10.78;11;9.82;27.25;7;
14170;48.5322;-3.5705;RCP2.6;2008;10.35;11;10.5;28.13;5;
14170;48.5322;-3.5705;RCP2.6;2009;11.17;8;10.15;22.37;3;
14170;48.5322;-3.5705;RCP2.6;2010;10.79;10;9.98;28.26;6;
14170;48.5322;-3.5705;RCP2.6;2011;10.94;7;8.39;22.69;2;
14170;48.5322;-3.5705;RCP2.6;2012;10.99;7;9.57;25.43;5;
14170;48.5322;-3.5705;RCP2.6;2013;11.08;8;9.75;23.73;3;
14170;48.5322;-3.5705;RCP2.6;2014;10.94;7;10.47;22.33;2;
14170;48.5322;-3.5705;RCP2.6;2015;10.97;4;7.82;19.87;3;
14170;48.5322;-3.5705;RCP2.6;2016;11.28;11;10.14;24.23;4;
14170;48.5322;-3.5705;RCP2.6;2017;11.52;6;9.35;23.64;3;
14170;48.5322;-3.5705;RCP2.6;2018;10.31;11;12.03;28.12;8;
14170;48.5322;-3.5705;RCP2.6;2019;10.16;10;11.72;25.37;4;
14170;48.5322;-3.5705;RCP2.6;2020;10.5;9;8.96;28.84;5;
14171;48.5375;-3.4625;RCP2.6;2006;10.29;3;7.86;17.91;2;
14171;48.5375;-3.4625;RCP2.6;2007;10.92;6;7.87;24.28;5;
14171;48.5375;-3.4625;RCP2.6;2008;10.54;7;8.39;25.19;6;
14171;48.5375;-3.4625;RCP2.6;2009;11.42;4;8.3;19.51;4;
14171;48.5375;-3.4625;RCP2.6;2010;10.95;6;8.48;24.45;6;
14171;48.5375;-3.4625;RCP2.6;2011;11.14;3;7.95;18.64;2;
14171;48.5375;-3.4625;RCP2.6;2012;11.21;6;7.87;22.62;6;
14171;48.5375;-3.4625;RCP2.6;2013;11.3;4;8.41;20.23;3;
14171;48.5375;-3.4625;RCP2.6;2014;11.16;2;8.83;18.74;2;
14171;48.5375;-3.4625;RCP2.6;2015;11.2;3;6.53;17.57;3;
14171;48.5375;-3.4625;RCP2.6;2016;11.54;6;8.86;27.46;5;
14171;48.5375;-3.4625;RCP2.6;2017;11.78;4;7.18;22.14;4;
14171;48.5375;-3.4625;RCP2.6;2018;10.45;8;10.14;23.65;8;
14171;48.5375;-3.4625;RCP2.6;2019;10.31;4;8.93;19.4;3;
14171;48.5375;-3.4625;RCP2.6;2020;10.71;5;7.57;26.49;5;
14172;48.5428;-3.3545;RCP2.6;2006;10.24;3;7.11;18.06;1;
14172;48.5428;-3.3545;RCP2.6;2007;10.78;4;8.53;19.49;3;
14172;48.5428;-3.3545;RCP2.6;2008;10.49;8;8.38;22.82;6;
14172;48.5428;-3.3545;RCP2.6;2009;11.34;4;8.64;19.61;4;
14172;48.5428;-3.3545;RCP2.6;2010;10.89;6;8.58;22.63;6;
14172;48.5428;-3.3545;RCP2.6;2011;11.1;3;7.68;18.1;1;
14172;48.5428;-3.3545;RCP2.6;2012;11.12;6;8;23.12;6;
14172;48.5428;-3.3545;RCP2.6;2013;11.24;5;8.47;21.21;4;
14172;48.5428;-3.3545;RCP2.6;2014;11.07;3;9.19;17.89;2;
14172;48.5428;-3.3545;RCP2.6;2015;11.12;3;6.91;16.92;3;
14172;48.5428;-3.3545;RCP2.6;2016;11.48;5;8.6;25.57;5;
14172;48.5428;-3.3545;RCP2.6;2017;11.72;4;6.78;20.44;4;
14172;48.5428;-3.3545;RCP2.6;2018;10.38;7;10.08;24.44;6;
14172;48.5428;-3.3545;RCP2.6;2019;10.23;5;9.9;20.48;3;
14172;48.5428;-3.3545;RCP2.6;2020;10.64;6;6.37;23.72;5;
14173;48.5479;-3.2465;RCP2.6;2006;10.18;3;7.14;18.12;1;
14173;48.5479;-3.2465;RCP2.6;2007;10.72;4;8.56;19.56;3;
14173;48.5479;-3.2465;RCP2.6;2008;10.43;8;8.43;22.9;6;
14173;48.5479;-3.2465;RCP2.6;2009;11.27;4;8.68;19.69;4;
14173;48.5479;-3.2465;RCP2.6;2010;10.83;6;8.62;22.67;6;
14173;48.5479;-3.2465;RCP2.6;2011;11.04;3;7.68;18.18;1;
14173;48.5479;-3.2465;RCP2.6;2012;11.06;6;8.05;23.2;6;
14173;48.5479;-3.2465;RCP2.6;2013;11.17;6;8.51;21.3;4;
14173;48.5479;-3.2465;RCP2.6;2014;11.01;3;9.26;17.97;2;
14173;48.5479;-3.2465;RCP2.6;2015;11.05;3;6.93;16.99;3;
14173;48.5479;-3.2465;RCP2.6;2016;11.41;5;8.63;25.63;5;
14173;48.5479;-3.2465;RCP2.6;2017;11.66;4;6.81;20.53;4;
14173;48.5479;-3.2465;RCP2.6;2018;10.31;7;10.12;24.54;6;
14173;48.5479;-3.2465;RCP2.6;2019;10.17;5;9.94;20.52;3;
14173;48.5479;-3.2465;RCP2.6;2020;10.57;6;6.51;23.79;5;
14174;48.553;-3.1384;RCP2.6;2006;10.66;3;6.34;17.5;2;
14174;48.553;-3.1384;RCP2.6;2007;11.22;4;7.67;19.96;4;
14174;48.553;-3.1384;RCP2.6;2008;10.97;5;8.83;20.92;4;
14174;48.553;-3.1384;RCP2.6;2009;11.76;4;8.15;20.2;3;
14174;48.553;-3.1384;RCP2.6;2010;11.33;5;8.77;25.03;5;
14174;48.553;-3.1384;RCP2.6;2011;11.52;2;7.24;17.94;2;
14174;48.553;-3.1384;RCP2.6;2012;11.56;5;8.1;20.99;4;
14174;48.553;-3.1384;RCP2.6;2013;11.68;4;8.81;19.7;3;
14174;48.553;-3.1384;RCP2.6;2014;11.53;3;8.63;18.86;3;
14174;48.553;-3.1384;RCP2.6;2015;11.56;3;6.76;16.74;2;
14174;48.553;-3.1384;RCP2.6;2016;11.91;6;8.68;23.94;6;
14174;48.553;-3.1384;RCP2.6;2017;12.14;4;6.91;18.43;4;
14174;48.553;-3.1384;RCP2.6;2018;10.85;8;9.95;24.89;7;
14174;48.553;-3.1384;RCP2.6;2019;10.67;6;10.01;22.38;4;
14174;48.553;-3.1384;RCP2.6;2020;11.06;5;6.97;24.74;5;
14175;48.558;-3.0303;RCP2.6;2006;10.59;3;6.05;17.82;1;
14175;48.558;-3.0303;RCP2.6;2007;11.13;5;7.63;20.85;4;
14175;48.558;-3.0303;RCP2.6;2008;10.92;3;8.76;18.96;3;
14175;48.558;-3.0303;RCP2.6;2009;11.74;5;8.06;23.65;5;
14175;48.558;-3.0303;RCP2.6;2010;11.24;6;8.73;26.33;6;
14175;48.558;-3.0303;RCP2.6;2011;11.48;3;7.29;19.32;3;
14175;48.558;-3.0303;RCP2.6;2012;11.47;4;8;20.03;4;
14175;48.558;-3.0303;RCP2.6;2013;11.63;2;9.52;18.74;1;
14175;48.558;-3.0303;RCP2.6;2014;11.48;3;8.33;19.08;2;
14175;48.558;-3.0303;RCP2.6;2015;11.52;2;6.58;17.5;2;
14175;48.558;-3.0303;RCP2.6;2016;11.82;6;8.51;24.71;6;
14175;48.558;-3.0303;RCP2.6;2017;12.04;3;7.17;15.86;3;
14175;48.558;-3.0303;RCP2.6;2018;10.84;8;10.19;25.28;7;
14175;48.558;-3.0303;RCP2.6;2019;10.61;7;9.71;22.68;5;
14175;48.558;-3.0303;RCP2.6;2020;10.98;6;7.7;25.73;6;
14176;48.5628;-2.9222;RCP2.6;2006;10.79;2;5.1;18.08;3;
14176;48.5628;-2.9222;RCP2.6;2007;11.27;4;6.95;18.9;4;
14176;48.5628;-2.9222;RCP2.6;2008;11.14;1;6.9;17.48;3;
14176;48.5628;-2.9222;RCP2.6;2009;11.87;4;6.36;18.69;4;
14176;48.5628;-2.9222;RCP2.6;2010;11.46;5;7;21.31;6;
14176;48.5628;-2.9222;RCP2.6;2011;11.64;3;6.45;16.87;4;
14176;48.5628;-2.9222;RCP2.6;2012;11.64;4;6.38;19.09;4;
14176;48.5628;-2.9222;RCP2.6;2013;11.77;2;7.24;17.44;2;
14176;48.5628;-2.9222;RCP2.6;2014;11.64;2;7.03;16.68;3;
14176;48.5628;-2.9222;RCP2.6;2015;11.65;1;5.82;14.75;2;
14176;48.5628;-2.9222;RCP2.6;2016;11.95;6;7.15;26.19;6;
14176;48.5628;-2.9222;RCP2.6;2017;12.16;1;5.95;13.77;1;
14176;48.5628;-2.9222;RCP2.6;2018;10.99;5;8.71;21.03;7;
14176;48.5628;-2.9222;RCP2.6;2019;10.82;4;7.96;18.7;4;
14176;48.5628;-2.9222;RCP2.6;2020;11.16;6;7;23.83;7;
14177;48.5676;-2.8141;RCP2.6;2006;10.98;2;5.28;17.38;2;
14177;48.5676;-2.8141;RCP2.6;2007;11.5;5;7.03;20.55;6;
14177;48.5676;-2.8141;RCP2.6;2008;11.33;1;6.64;16.9;3;
14177;48.5676;-2.8141;RCP2.6;2009;12.06;4;5.71;19.43;5;
14177;48.5676;-2.8141;RCP2.6;2010;11.63;4;6.65;19.87;5;
14177;48.5676;-2.8141;RCP2.6;2011;11.85;2;6.67;18.21;4;
14177;48.5676;-2.8141;RCP2.6;2012;11.87;4;6.67;20.06;5;
14177;48.5676;-2.8141;RCP2.6;2013;11.91;2;6.74;17.17;3;
14177;48.5676;-2.8141;RCP2.6;2014;11.86;2;6.61;16.54;4;
14177;48.5676;-2.8141;RCP2.6;2015;11.87;1;5.18;15.9;1;
14177;48.5676;-2.8141;RCP2.6;2016;12.16;5;6.84;26.96;5;
14177;48.5676;-2.8141;RCP2.6;2017;12.42;1;5.84;13.49;1;
14177;48.5676;-2.8141;RCP2.6;2018;11.22;6;7.86;23.58;9;
14177;48.5676;-2.8141;RCP2.6;2019;11.04;2;7.22;18.3;3;
14177;48.5676;-2.8141;RCP2.6;2020;11.46;6;7.12;24.05;8;
14180;48.5813;-2.4897;RCP2.6;2006;10.82;4;4.77;18.29;4;
14180;48.5813;-2.4897;RCP2.6;2007;11.35;3;6.2;18.56;5;
14180;48.5813;-2.4897;RCP2.6;2008;11.16;3;5.79;16.06;3;
14180;48.5813;-2.4897;RCP2.6;2009;11.9;3;6.14;16.07;4;
14180;48.5813;-2.4897;RCP2.6;2010;11.47;3;5.76;17.62;4;
14180;48.5813;-2.4897;RCP2.6;2011;11.66;1;5.79;16.01;3;
14180;48.5813;-2.4897;RCP2.6;2012;11.69;4;6.81;18.38;4;
14180;48.5813;-2.4897;RCP2.6;2013;11.83;1;5.57;14.96;3;
14180;48.5813;-2.4897;RCP2.6;2014;11.67;2;6.94;16.47;4;
14180;48.5813;-2.4897;RCP2.6;2015;11.73;1;5.08;13;1;
14180;48.5813;-2.4897;RCP2.6;2016;11.98;6;6.13;25.78;6;
14180;48.5813;-2.4897;RCP2.6;2017;12.32;1;6.16;14.71;2;
14180;48.5813;-2.4897;RCP2.6;2018;11.07;4;7.14;20.83;6;
14180;48.5813;-2.4897;RCP2.6;2019;10.91;2;6.9;16.67;3;
14180;48.5813;-2.4897;RCP2.6;2020;11.29;5;6.82;26.25;7;
14181;48.5856;-2.3815;RCP2.6;2006;11.04;4;5.33;18.49;4;
14181;48.5856;-2.3815;RCP2.6;2007;11.53;2;6.32;17.68;4;
14181;48.5856;-2.3815;RCP2.6;2008;11.36;2;6.16;14.73;3;
14181;48.5856;-2.3815;RCP2.6;2009;12.12;3;6.19;15.7;3;
14181;48.5856;-2.3815;RCP2.6;2010;11.66;3;6.25;17.48;3;
14181;48.5856;-2.3815;RCP2.6;2011;11.85;1;5.48;16.03;3;
14181;48.5856;-2.3815;RCP2.6;2012;11.89;3;6.96;18.02;5;
14181;48.5856;-2.3815;RCP2.6;2013;12.07;1;5.96;14.93;2;
14181;48.5856;-2.3815;RCP2.6;2014;11.88;3;6.91;15.88;3;
14181;48.5856;-2.3815;RCP2.6;2015;11.94;1;5.34;14.21;1;
14181;48.5856;-2.3815;RCP2.6;2016;12.14;7;6.43;23.96;7;
14181;48.5856;-2.3815;RCP2.6;2017;12.52;2;6.27;15.5;3;
14181;48.5856;-2.3815;RCP2.6;2018;11.28;4;6.49;20.79;5;
14181;48.5856;-2.3815;RCP2.6;2019;11.13;2;6.84;16.3;3;
14181;48.5856;-2.3815;RCP2.6;2020;11.48;7;6.27;24.84;8;
14182;48.5899;-2.2733;RCP2.6;2006;11.1;4;5.31;18.55;4;
14182;48.5899;-2.2733;RCP2.6;2007;11.59;2;6.29;17.62;4;
14182;48.5899;-2.2733;RCP2.6;2008;11.42;2;6.16;14.67;3;
14182;48.5899;-2.2733;RCP2.6;2009;12.18;3;6.17;15.64;3;
14182;48.5899;-2.2733;RCP2.6;2010;11.72;3;6.22;17.41;3;
14182;48.5899;-2.2733;RCP2.6;2011;11.91;1;5.46;15.97;3;
14182;48.5899;-2.2733;RCP2.6;2012;11.95;3;6.93;17.98;5;
14182;48.5899;-2.2733;RCP2.6;2013;12.13;1;5.94;14.88;2;
14182;48.5899;-2.2733;RCP2.6;2014;11.95;3;7.05;15.82;3;
14182;48.5899;-2.2733;RCP2.6;2015;12.01;1;5.32;14.15;1;
14182;48.5899;-2.2733;RCP2.6;2016;12.21;7;6.41;23.91;7;
14182;48.5899;-2.2733;RCP2.6;2017;12.58;0;6.25;15.44;3;
14182;48.5899;-2.2733;RCP2.6;2018;11.34;4;6.47;20.71;5;
14182;48.5899;-2.2733;RCP2.6;2019;11.19;2;6.81;16.24;3;
14182;48.5899;-2.2733;RCP2.6;2020;11.54;7;6.25;24.76;8;
14183;48.5941;-2.1651;RCP2.6;2006;11.32;4;5.01;19.35;7;
14183;48.5941;-2.1651;RCP2.6;2007;11.77;3;6.39;16.93;4;
14183;48.5941;-2.1651;RCP2.6;2008;11.65;2;5.99;14.2;2;
14183;48.5941;-2.1651;RCP2.6;2009;12.42;3;5.96;15.64;3;
14183;48.5941;-2.1651;RCP2.6;2010;11.95;2;7.2;17.03;5;
14183;48.5941;-2.1651;RCP2.6;2011;12.11;1;5.59;17.81;5;
14183;48.5941;-2.1651;RCP2.6;2012;12.16;2;6.81;19.02;7;
14183;48.5941;-2.1651;RCP2.6;2013;12.36;0;5.28;13.66;1;
14183;48.5941;-2.1651;RCP2.6;2014;12.15;2;6.99;19.24;6;
14183;48.5941;-2.1651;RCP2.6;2015;12.25;2;5.34;16.09;3;
14183;48.5941;-2.1651;RCP2.6;2016;12.4;6;6.54;21.71;7;
14183;48.5941;-2.1651;RCP2.6;2017;12.83;0;6.37;16.14;3;
14183;48.5941;-2.1651;RCP2.6;2018;11.57;3;6.08;19.41;7;
14183;48.5941;-2.1651;RCP2.6;2019;11.4;2;6.96;17.4;5;
14183;48.5941;-2.1651;RCP2.6;2020;11.73;7;5.63;24.24;9;
14184;48.5981;-2.0568;RCP2.6;2006;11.2;3;5.44;18.2;4;
14184;48.5981;-2.0568;RCP2.6;2007;11.66;2;6.82;18.5;5;
14184;48.5981;-2.0568;RCP2.6;2008;11.53;2;6.81;15.4;2;
14184;48.5981;-2.0568;RCP2.6;2009;12.23;3;6.81;17.58;4;
14184;48.5981;-2.0568;RCP2.6;2010;11.83;2;7.68;18.78;5;
14184;48.5981;-2.0568;RCP2.6;2011;11.99;2;6.14;17.18;4;
14184;48.5981;-2.0568;RCP2.6;2012;12.02;5;7.62;20.52;7;
14184;48.5981;-2.0568;RCP2.6;2013;12.21;0;6.17;14.63;0;
14184;48.5981;-2.0568;RCP2.6;2014;11.96;4;7.2;19.9;6;
14184;48.5981;-2.0568;RCP2.6;2015;12.13;3;5.88;15.88;3;
14184;48.5981;-2.0568;RCP2.6;2016;12.24;7;7.09;22.04;8;
14184;48.5981;-2.0568;RCP2.6;2017;12.67;1;7.03;16.59;3;
14184;48.5981;-2.0568;RCP2.6;2018;11.42;6;6.51;22.1;7;
14184;48.5981;-2.0568;RCP2.6;2019;11.3;3;7.38;19.2;5;
14184;48.5981;-2.0568;RCP2.6;2020;11.63;7;6.66;24.98;8;
14185;48.6021;-1.9486;RCP2.6;2006;11.31;4;4.99;19.56;6;
14185;48.6021;-1.9486;RCP2.6;2007;11.73;1;6.77;18.2;5;
14185;48.6021;-1.9486;RCP2.6;2008;11.61;2;6.97;15.79;2;
14185;48.6021;-1.9486;RCP2.6;2009;12.32;2;6.61;16.95;4;
14185;48.6021;-1.9486;RCP2.6;2010;11.92;2;8.15;17.99;4;
14185;48.6021;-1.9486;RCP2.6;2011;12.09;4;6.04;18.48;4;
14185;48.6021;-1.9486;RCP2.6;2012;12.13;4;7.57;20.51;7;
14185;48.6021;-1.9486;RCP2.6;2013;12.34;1;5.61;13.4;1;
14185;48.6021;-1.9486;RCP2.6;2014;12.07;5;7.64;21.75;6;
14185;48.6021;-1.9486;RCP2.6;2015;12.25;2;5.6;16.24;2;
14185;48.6021;-1.9486;RCP2.6;2016;12.33;7;7.14;21.98;7;
14185;48.6021;-1.9486;RCP2.6;2017;12.78;2;7.16;16.24;4;
14185;48.6021;-1.9486;RCP2.6;2018;11.52;6;6.89;21.82;6;
14185;48.6021;-1.9486;RCP2.6;2019;11.39;4;7.77;20.29;6;
14185;48.6021;-1.9486;RCP2.6;2020;11.72;6;5.79;23.45;9;
14186;48.606;-1.8403;RCP2.6;2006;11.49;5;5.19;22.92;6;
14186;48.606;-1.8403;RCP2.6;2007;11.92;2;6.15;17.07;3;
14186;48.606;-1.8403;RCP2.6;2008;11.83;2;6.9;14.35;2;
14186;48.606;-1.8403;RCP2.6;2009;12.52;2;6.18;14.8;3;
14186;48.606;-1.8403;RCP2.6;2010;12.09;4;8.48;18.04;4;
14186;48.606;-1.8403;RCP2.6;2011;12.27;4;6.25;19.36;5;
14186;48.606;-1.8403;RCP2.6;2012;12.35;4;7.41;20.36;8;
14186;48.606;-1.8403;RCP2.6;2013;12.57;1;5.64;11.31;1;
14186;48.606;-1.8403;RCP2.6;2014;12.29;3;7.49;18.92;6;
14186;48.606;-1.8403;RCP2.6;2015;12.45;2;5.48;13.68;2;
14186;48.606;-1.8403;RCP2.6;2016;12.52;5;7.3;20.96;7;
14186;48.606;-1.8403;RCP2.6;2017;12.97;1;7.14;15.89;3;
14186;48.606;-1.8403;RCP2.6;2018;11.77;5;6.49;20.45;7;
14186;48.606;-1.8403;RCP2.6;2019;11.6;3;6.89;19.94;5;
14186;48.606;-1.8403;RCP2.6;2020;11.88;5;5.74;23.22;7;
14188;48.6134;-1.6237;RCP2.6;2006;11.36;4;5.83;19.76;5;
14188;48.6134;-1.6237;RCP2.6;2007;11.82;1;6.17;17.79;3;
14188;48.6134;-1.6237;RCP2.6;2008;11.68;1;6.6;14.75;3;
14188;48.6134;-1.6237;RCP2.6;2009;12.41;2;6.18;15.34;3;
14188;48.6134;-1.6237;RCP2.6;2010;12.02;2;7.53;19.35;6;
14188;48.6134;-1.6237;RCP2.6;2011;12.14;4;6.51;17.54;4;
14188;48.6134;-1.6237;RCP2.6;2012;12.28;5;7.32;20.74;6;
14188;48.6134;-1.6237;RCP2.6;2013;12.42;1;5.68;12.79;1;
